sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower
B1,2021-08-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 80.0]","[3, 3]","[21.25141475072743, 48.25700214515057]",32.02389056959411,1.7858788093556963,57.19078756136385,17.931726610915767
B1,2021-08-23,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[95.0, 80.0]","[3, 3]","[22400.50241618662, nan]",22400.50241618661,,,
B1,2021-08-24,Influent,County 6,N1_per_PMMoV,"['1', '3']","[95.0, 80.0]","[3, 3]","[0.002838080230277972, nan]",0.0028380802302779,,,
B1,2021-08-24,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[95.0, 80.0]","[3, 3]","[74.92161460802414, 59.46170660710881]",66.74553967384799,1.1775304238225033,78.59490362040793,56.68264558055187
B1,2021-08-24,Influent,County 6,pmmov_gc_per_mL,"['1', '3']","[95.0, 80.0]","[3, 3]","[26398.69507871032, nan]",26398.69507871033,,,
B1,2021-08-29,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0010453970458193878, nan]",0.0010453970458193,,,
B1,2021-08-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[45.74534665231599, 139.83079628184504]",79.9787987443071,2.2035745254035346,176.23924348533131,36.29502783876157
B1,2021-08-29,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[43758.82525711611, nan]",43758.8252571161,,,
B1,2021-08-30,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.002452536306967704, nan]",0.0024525363069677,,,
B1,2021-08-30,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[47.21393179381447, 50.849471589968495]",48.99799468754084,1.0538537547004403,51.63672067425714,46.49411217543045
B1,2021-08-30,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[19251.06334192842, nan]",19251.06334192844,,,
B1,2021-08-31,Influent,County 6,N1_per_PMMoV,"['2', '3']","[75.0, 100.0]","[3, 3]","[nan, 0.002408626781114213]",0.0024086267811142,,,
B1,2021-08-31,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[75.0, 100.0]","[3, 3]","[1.9883186280601466, 26.543018842848404]",7.264707758071687,6.249186164590699,45.3985112115363,1.162504615278572
B1,2021-08-31,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[75.0, 100.0]","[3, 3]","[nan, 11019.979953295131]",11019.979953295126,,,
B1,2021-09-06,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.00048664276195218035, nan]",0.0004866427619521,,,
B1,2021-09-06,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[21.043417725337516, 22.700687153653234]",21.856350162516343,1.0550666214029667,23.0599055221663,20.7156114307294
B1,2021-09-06,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[43242.023452524576, nan]",43242.02345252454,,,
B1,2021-09-07,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0005848655144696033, nan]",0.0005848655144696,,,
B1,2021-09-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[5.483870104189158, 26.746939687424433]",12.111017419292953,3.066349483017916,37.13661200246992,3.949653321112384
B1,2021-09-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[9376.292444190889, nan]",9376.292444190887,,,
B1,2021-09-13,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.0007818062430331968, nan]",0.0007818062430331,,,
B1,2021-09-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[25.525377272231047, 58.54695858030999]",38.65789965717354,1.798600632270481,69.53012276564114,21.493320397854728
B1,2021-09-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[32649.23694290223, nan]",32649.236942902226,,,
B1,2021-09-14,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 80.0]","[3, 3]","[0.0010191167102395408, nan]",0.0010191167102395,,,
B1,2021-09-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[26.12435206482777, 48.161172497715725]",35.47082500006486,1.5411467462035071,54.66574653400398,23.015864704282333
B1,2021-09-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[25634.308418598404, nan]",25634.30841859841,,,
B1,2021-09-19,Influent,County 6,N1_per_PMMoV,"['2', '3']","[100.0, 80.0]","[3, 3]","[0.0006853206112622627, nan]",0.0006853206112622,,,
B1,2021-09-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[19.92801017596341, 32.24207449232933]",25.3479858879815,1.40525893296523,35.620483601762594,18.03794681062432
B1,2021-09-19,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[29078.37565144708, nan]",29078.375651447077,,,
B1,2021-09-20,Influent,County 6,N1_per_PMMoV,"['1', '2']","[87.5, 62.5]","[3, 3]","[0.003813489113186111, nan]",0.0038134891131861,,,
B1,2021-09-20,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[87.5, 62.5]","[3, 3]","[85.91647741561628, 76.4563760902952]",81.04851947840694,1.085985374432919,88.0175067729915,74.6313176830111
B1,2021-09-20,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[87.5, 62.5]","[3, 3]","[22529.624411025106, nan]",22529.62441102511,,,
B1,2021-09-21,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 60.0]","[3, 3]","[0.00019543909790598486, nan]",0.0001954390979059,,,
B1,2021-09-21,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[16.35233929572636, 7.843514884868512]",11.325185061112688,1.6811867945017342,19.039751570030965,6.736422804504134
B1,2021-09-21,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[83669.74403244832, nan]",83669.74403244833,,,
B1,2021-09-27,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0010607052301518538, nan]",0.0010607052301518,,,
B1,2021-09-27,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[44.9293199380289, 15.971716634740242]",26.788026553700853,2.0778633624524354,55.66185892833798,12.89210206877309
B1,2021-09-27,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[42357.96964213769, nan]",42357.96964213765,,,
B1,2021-09-28,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0036093611192620713, nan]",0.003609361119262,,,
B1,2021-09-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[41.60976954045823, 30.418650216879524]",35.57686081227752,1.2479743974835082,44.39901143655667,28.507684840343572
B1,2021-09-28,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[11528.292172927626, nan]",11528.29217292762,,,
B1,2021-10-04,Influent,County 6,N1_per_PMMoV,['3'],[90.0],[3],[0.0008845358635757598],0.0008845358635757,,,
B1,2021-10-04,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['3'],[90.0],[3],[15.903980250018442],15.90398025001844,,,
B1,2021-10-04,Influent,County 6,pmmov_gc_per_mL,['3'],[90.0],[3],[17980.028741543818],17980.028741543807,,,
B1,2021-10-05,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.0019141255244023735, nan]",0.0019141255244023,,,
B1,2021-10-05,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[35.57455541420983, 14.380279268184267]",22.61795838924976,1.8973878822611163,42.915040169248655,11.920577021023211
B1,2021-10-05,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[18585.278217486226, nan]",18585.27821748622,,,
B1,2021-10-11,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 80.0]","[3, 3]","[0.0033587799004227217, nan]",0.0033587799004227,,,
B1,2021-10-11,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[39.179281907437925, 27.527373090791947]",32.840565014861696,1.283493289831524,42.150644830850894,25.586861477999985
B1,2021-10-11,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[11664.736323599825, nan]",11664.736323599836,,,
B1,2021-10-12,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0020476629861165487, nan]",0.0020476629861165,,,
B1,2021-10-12,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[74.4280057028617, 57.467788427233785]",65.40040431673954,1.2006502197998987,78.52300981789557,54.47082192483938
B1,2021-10-12,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[36347.78096175706, nan]",36347.78096175705,,,
B1,2021-10-18,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 70.0]","[3, 3]","[0.00078560987157669, nan]",0.0007856098715766,,,
B1,2021-10-18,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[28.573597671736707, 24.345372737660547]",26.37489119928989,1.1198973423428076,29.53717055866545,23.551168667044102
B1,2021-10-18,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[36371.23043577667, nan]",36371.23043577664,,,
B1,2021-10-19,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 70.0]","[3, 3]","[0.0003679524196920485, nan]",0.000367952419692,,,
B1,2021-10-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[14.210394104257576, 15.503593561433082]",14.84291664532933,1.0635237658023562,15.785794606131123,13.95635633410727
B1,2021-10-19,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[38620.19474189278, nan]",38620.1947418928,,,
B1,2021-10-24,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 95.0]","[2, 2]","[0.00017615006405813306, 0.00022550459676390559]",0.0001993054167988,1.1908393538667152,0.0002373407337628,0.000167365494054
B1,2021-10-24,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[2, 2]","[2.64574633190268, 3.518125425458423]",3.0509125584946184,1.2232458145898155,3.732016017858048,2.4941124033338014
B1,2021-10-24,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[2, 2]","[15019.843143681916, 15601.125103191407]",15307.725236458013,1.027213125446245,15724.296283614396,14902.190068694832
B1,2021-10-25,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 95.0]","[3, 3]","[0.00046915191671232075, 0.000555892030708288]",0.0005106836708686,1.1274504729361063,0.0005757705462416,0.0004529544162935
B1,2021-10-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[2.5190685838542084, 1.9792575700020927]",2.232909663185659,1.1859345502335636,2.648084717122263,1.8828270605202448
B1,2021-10-25,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[5369.409127659764, 3560.507186045154]",4372.392912793755,1.3370824695320995,5846.249913602925,3270.099647872757
B1,2021-11-01,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[0.00027886725300838673, nan]",0.0002788672530083,,,
B1,2021-11-01,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[7.051692911427444, 9.240239919127143]",8.072133196225007,1.2106181019283375,9.772270568526643,6.667778371533746
B1,2021-11-01,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[25286.916392493633, nan]",25286.916392493644,,,
B1,2021-11-02,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.00042510965064376945, nan]",0.0004251096506437,,,
B1,2021-11-02,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[11.444475253427642, 8.842158849147944]",10.059516297315191,1.2001140680244218,12.072567025928905,8.382133469924865
B1,2021-11-02,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[26921.231348421697, nan]",26921.23134842168,,,
B1,2021-11-08,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 70.0]","[3, 3]","[0.000473199892682873, nan]",0.0004731998926828,,,
B1,2021-11-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[15.771452063318206, 22.677225866051053]",18.911710146770545,1.2927770712743074,24.44862525633063,14.628748116741445
B1,2021-11-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[33329.36525809368, nan]",33329.365258093654,,,
B1,2021-11-09,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 65.0]","[3, 3]","[0.0006144826501712417, nan]",0.0006144826501712,,,
B1,2021-11-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[15.353871416655535, 8.265625092139173]",11.265404779367072,1.5494260408157758,17.45491152548184,7.270695394686806
B1,2021-11-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[24986.663842139034, nan]",24986.66384213904,,,
B1,2021-11-16,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0003656989680527352, nan]",0.0003656989680527,,,
B1,2021-11-16,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[24.394009568238676, 18.909994234588385]",21.47767632435797,1.1972923484229692,25.71505752505896,17.938539699721293
B1,2021-11-16,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[66705.16380762924, nan]",66705.16380762924,,,
B1,2021-11-29,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0011114402418035412, nan]",0.0011114402418035,,,
B1,2021-11-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[53.0529132953232, 23.215091328658676]",35.09456122253615,1.793940721971072,62.95756249681448,19.56283214529876
B1,2021-11-29,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[47733.48246706805, nan]",47733.48246706801,,,
B1,2021-11-30,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0009622597082867945, nan]",0.0009622597082867,,,
B1,2021-11-30,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[28.71987425133199, 23.77596655780434]",26.131260393329967,1.142915488576324,29.86582223955786,22.86368559575691
B1,2021-11-30,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[29846.281626469434, nan]",29846.28162646945,,,
B1,2021-12-06,Influent,County 6,N1_per_PMMoV,"['1', '2']","[65.0, 65.0]","[3, 3]","[nan, nan]",,,,
B1,2021-12-06,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[65.0, 65.0]","[3, 3]","[12.934294042628654, 11.947835141291899]",12.431283638077003,1.0576995250874948,13.148562800221992,11.753133421373777
B1,2021-12-06,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[65.0, 65.0]","[3, 3]","[nan, nan]",,,,
B1,2021-12-07,Influent,County 6,N1_per_PMMoV,"['1', '2']","[70.0, 70.0]","[3, 3]","[nan, nan]",,,,
B1,2021-12-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 70.0]","[3, 3]","[43.26069486516187, 41.67061827734357]",42.45821360041892,1.0268335833203743,43.59751961270001,41.3486803412933
B1,2021-12-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[70.0, 70.0]","[3, 3]","[nan, nan]",,,,
B1,2021-12-12,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0005927626063098427, nan]",0.0005927626063098,,,
B1,2021-12-12,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[21.80172045968662, 16.79618992301607]",19.13598279392521,1.2025442031528402,23.01186518046725,15.912914256086664
B1,2021-12-12,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[36779.851204532046, nan]",36779.85120453202,,,
B1,2021-12-13,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[2, 3]","[0.00010428716066412416, nan]",0.0001042871606641,,,
B1,2021-12-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[2, 3]","[2.0123254936485977, 2.0163831127914307]",2.014353281535469,1.0014253775105069,2.017224495401185,2.01148615440828
B1,2021-12-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[2, 3]","[19296.004233250336, nan]",19296.00423325035,,,
B1,2021-12-14,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 70.0]","[3, 3]","[0.000376530085921025, nan]",0.000376530085921,,,
B1,2021-12-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[4.70236308188221, 9.834809091330678]",6.80050315700485,1.6849701395776344,11.458644753656603,4.03597844096484
B1,2021-12-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[12488.678216455999, nan]",12488.678216456,,,
B1,2021-12-19,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 100.0]","[3, 3]","[0.0026947952925776256, 0.0028493861698132158]",0.0027710128901086,1.0402315889180933,0.0028824951415902,0.0026638422824581
B1,2021-12-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[62.78342294852063, 63.212224305833146]",62.99745879088997,1.0048246169285349,63.30139739702718,62.69497953130907
B1,2021-12-19,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[23298.030511425983, 22184.50590359146]",22734.45172910012,1.0352369671214727,23535.544857203127,21960.62587710172
B1,2021-12-20,Influent,County 6,N1_per_PMMoV,"['2', '3']","[90.0, 70.0]","[3, 3]","[0.000596432051517585, nan]",0.0005964320515175,,,
B1,2021-12-20,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[90.0, 70.0]","[3, 3]","[51.86281975024349, 41.812018757164836]",46.56703976201021,1.1645372022195457,54.2290502000977,39.98759307410354
B1,2021-12-20,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[90.0, 70.0]","[3, 3]","[86955.11855588864, nan]",86955.11855588862,,,
B1,2021-12-26,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 70.0]","[3, 3]","[0.004157508380525755, nan]",0.0041575083805257,,,
B1,2021-12-26,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[126.30844450812131, 153.5696181451826]",139.27361412566327,1.1481912040607152,159.91273869683275,121.29827648313758
B1,2021-12-26,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[30380.803343599866, nan]",30380.80334359985,,,
B1,2021-12-27,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 70.0]","[3, 3]","[0.002038774151014558, nan]",0.0020387741510145,,,
B1,2021-12-27,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[70.24737159997093, 60.508057566337264]",65.19610421378667,1.1113028976141284,72.45261952593381,58.666367516684325
B1,2021-12-27,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[34455.690722296844, nan]",34455.69072229686,,,
B1,2022-01-03,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 70.0]","[3, 3]","[0.005108731769229107, nan]",0.0051087317692291,,,
B1,2022-01-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 70.0]","[3, 3]","[218.68754112376746, 655.5996241269053]",378.644252250023,2.1734961512926083,822.9818249744925,174.2097643121374
B1,2022-01-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 70.0]","[3, 3]","[42806.62031249427, nan]",42806.62031249425,,,
B1,2022-01-04,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 70.0]","[3, 3]","[0.005372430798123059, nan]",0.005372430798123,,,
B1,2022-01-04,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 70.0]","[3, 3]","[62.34665306672253, 398.8362244442918]",157.6898973170753,3.714624768713138,585.7587983498394,42.45109725354682
B1,2022-01-04,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 70.0]","[3, 3]","[11604.92436468503, nan]",11604.924364685026,,,
B1,2022-01-09,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.013787448835689987, nan]",0.0137874488356899,,,
B1,2022-01-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[1245.5207623423375, 913.9105125357163]",1066.9088612839253,1.2447111974093772,1327.9934062553898,857.1537425745726
B1,2022-01-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[90337.28989210831, nan]",90337.28989210834,,,
B1,2022-01-10,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.006193023819817194, nan]",0.0061930238198171,,,
B1,2022-01-10,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[291.7275249554586, 269.37972876538265]",280.33102137633267,1.0579733564013591,296.58275158893986,264.96983093209826
B1,2022-01-10,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[47105.829630745684, nan]",47105.82963074569,,,
B1,2022-01-17,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.012782817914058586, nan]",0.0127828179140585,,,
B1,2022-01-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[504.9939137950279, 410.4538323493268]",455.2764953632625,1.1578573204331726,527.1452229775128,393.20604303208654
B1,2022-01-17,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[39505.67998309933, nan]",39505.6799830993,,,
B1,2022-01-18,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.004271238433350493, nan]",0.0042712384333504,,,
B1,2022-01-18,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[368.66737778424147, 389.35521277084956]",378.870116687572,1.039360982404252,393.7828166840084,364.5221661209264
B1,2022-01-18,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[86313.93061685092, nan]",86313.93061685085,,,
B1,2022-01-25,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 70.0]","[3, 3]","[0.20527541868790575, nan]",0.2052754186879057,,,
B1,2022-01-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[221.74172297659828, 260.39297996401564]",240.291464742782,1.1203229229038407,269.2040361294787,214.4841097421753
B1,2022-01-25,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[1080.2156653433863, nan]",1080.2156653433865,,,
B1,2022-01-31,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.002356151497914287, nan]",0.0023561514979142,,,
B1,2022-01-31,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[91.40113600960501, 77.92332024151986]",84.39360160412147,1.1194154284670854,94.47149969955814,75.39077938177884
