sample_code,date_sampling,Flow
N_N_Veteran,2021-06-10 00:00:00,0.084
N_N_Veteran,2021-06-11 00:00:00,0.096
N_N_Veteran,2021-06-12 00:00:00,0.072
N_N_Veteran,2021-06-13 00:00:00,0.083
N_N_Veteran,2021-06-14 00:00:00,0.078
N_N_Veteran,2021-06-15 00:00:00,0.084
N_N_Veteran,2021-06-16 00:00:00,0.065
N_N_Veteran,2021-06-17 00:00:00,0.073
N_N_Veteran,2021-06-18 00:00:00,0.067
N_N_Veteran,2021-06-19 00:00:00,0.083
N_N_Veteran,2021-06-20 00:00:00,0.078
N_N_Veteran,2021-06-21 00:00:00,0.098
N_N_Veteran,2021-06-22 00:00:00,0.151
N_N_Veteran,2021-06-23 00:00:00,0.169
N_N_Veteran,2021-06-24 00:00:00,0.122
N_N_Veteran,2021-06-25 00:00:00,0.115
N_N_Veteran,2021-06-26 00:00:00,0.107
N_N_Veteran,2021-06-27 00:00:00,0.108
N_N_Veteran,2021-06-28 00:00:00,0.113
N_N_Veteran,2021-06-29 00:00:00,0.113
N_N_Veteran,2021-06-30 00:00:00,0.115
N_N_Veteran,2021-07-01 00:00:00,0.115
N_N_Veteran,2021-07-02 00:00:00,0.108
N_N_Veteran,2021-07-03 00:00:00,0.102
N_N_Veteran,2021-07-04 00:00:00,0.097
N_N_Veteran,2021-07-05 00:00:00,0.093
N_N_Veteran,2021-07-06 00:00:00,0.137
N_N_Veteran,2021-07-07 00:00:00,0.134
N_N_Veteran,2021-07-08 00:00:00,0.103
N_N_Veteran,2021-07-09 00:00:00,0.117
N_N_Veteran,2021-07-10 00:00:00,0.116
N_N_Veteran,2021-07-11 00:00:00,0.114
N_N_Veteran,2021-07-12 00:00:00,0.135
N_N_Veteran,2021-07-13 00:00:00,0.142
N_N_Veteran,2021-07-14 00:00:00,0.127
N_N_Veteran,2021-07-15 00:00:00,0.146
N_N_Veteran,2021-07-16 00:00:00,0.12
N_N_Veteran,2021-07-17 00:00:00,0.121
N_N_Veteran,2021-07-18 00:00:00,0.121
N_N_Veteran,2021-07-19 00:00:00,0.137
N_N_Veteran,2021-07-20 00:00:00,0.121
N_N_Veteran,2021-07-21 00:00:00,0.123
N_N_Veteran,2021-07-22 00:00:00,0.113
N_N_Veteran,2021-07-23 00:00:00,0.119
N_N_Veteran,2021-07-24 00:00:00,0.102
N_N_Veteran,2021-07-25 00:00:00,0.114
N_N_Veteran,2021-07-26 00:00:00,0.108
N_N_Veteran,2021-07-27 00:00:00,0.117
N_N_Veteran,2021-07-28 00:00:00,0.111
N_N_Veteran,2021-07-29 00:00:00,0.138
N_N_Veteran,2021-07-30 00:00:00,0.146
N_N_Veteran,2021-07-31 00:00:00,0.142
N_N_Veteran,2021-08-01 00:00:00,0.121
N_N_Veteran,2021-08-02 00:00:00,0.118
N_N_Veteran,2021-08-03 00:00:00,0.136
N_N_Veteran,2021-08-04 00:00:00,0.117
N_N_Veteran,2021-08-05 00:00:00,0.133
N_N_Veteran,2021-08-06 00:00:00,0.14
N_N_Veteran,2021-08-07 00:00:00,0.121
N_N_Veteran,2021-08-08 00:00:00,0.132
N_N_Veteran,2021-08-09 00:00:00,0.139
N_N_Veteran,2021-08-10 00:00:00,0.127
N_N_Veteran,2021-08-11 00:00:00,0.127
N_N_Veteran,2021-08-12 00:00:00,0.124
N_N_Veteran,2021-08-13 00:00:00,0.129
N_N_Veteran,2021-08-14 00:00:00,0.123
N_N_Veteran,2021-08-15 00:00:00,0.128
N_N_Veteran,2021-08-16 00:00:00,0.12
N_N_Veteran,2021-08-17 00:00:00,0.107
N_N_Veteran,2021-08-18 00:00:00,0.101
N_N_Veteran,2021-08-19 00:00:00,0.103
N_N_Veteran,2021-08-20 00:00:00,0.101
N_N_Veteran,2021-08-21 00:00:00,0.087
N_N_Veteran,2021-08-22 00:00:00,0.092
N_N_Veteran,2021-08-23 00:00:00,0.103
N_N_Veteran,2021-08-24 00:00:00,0.1
N_N_Veteran,2021-08-25 00:00:00,0.104
N_N_Veteran,2021-08-26 00:00:00,0.096
N_N_Veteran,2021-08-27 00:00:00,0.112
N_N_Veteran,2021-08-28 00:00:00,0.132
N_N_Veteran,2021-08-29 00:00:00,0.095
N_N_Veteran,2021-08-30 00:00:00,0.107
B3,2020-12-15 00:00:00,6.51
B3,2020-12-22 00:00:00,5.63
B3,2020-12-29 00:00:00,6.4
B2,2020-10-07 00:00:00,0.89
B2,2020-10-14 00:00:00,0.97
B2,2020-10-21 00:00:00,0.91
B2,2020-10-28 00:00:00,0.87
B2,2020-11-04 00:00:00,0.87
B2,2020-11-12 00:00:00,0.7417
B2,2020-11-18 00:00:00,1.134
B2,2020-12-02 00:00:00,0.81
B2,2020-12-16 00:00:00,0.98
B2,2020-12-23 00:00:00,0.84
B2,2020-12-30 00:00:00,0.9
B_B_SQ,2020-10-06 00:00:00,0.63
B_B_SQ,2020-10-03 00:00:00,0.61
B_B_SQ,2020-10-04 00:00:00,0.61
B_B_SQ,2020-10-12 00:00:00,0.63
B_B_SQ,2020-10-13 00:00:00,0.63
B_B_SQ,2020-10-17 00:00:00,0.59
B_B_SQ,2020-10-18 00:00:00,0.61
B_B_SQ,2020-10-19 00:00:00,0.63
B_B_SQ,2020-10-20 00:00:00,0.63
B_B_SQ,2020-10-26 00:00:00,0.62
B_B_SQ,2020-10-27 00:00:00,0.61
B_B_SQ,2020-10-24 00:00:00,0.67
B_B_SQ,2020-10-25 00:00:00,0.66
B_B_SQ,2020-11-02 00:00:00,0.5649
B_B_SQ,2020-11-03 00:00:00,0.5886
B_B_SQ,2020-11-01 00:00:00,0.61
B_B_SQ,2020-10-31 00:00:00,0.62
B_B_SQ,2020-11-07 00:00:00,0.5658
B_B_SQ,2020-11-08 00:00:00,0.5529
B_B_SQ,2020-11-09 00:00:00,0.59
B_B_SQ,2020-11-10 00:00:00,0.5574
B_B_SQ,2020-11-17 00:00:00,0.6474
B_B_SQ,2020-12-01 00:00:00,0.58
B_B_SQ,2020-11-30 00:00:00,0.55
B_B_SQ,2020-12-14 00:00:00,0.55
B_B_SQ,2020-12-15 00:00:00,0.54
B_B_SQ,2020-12-21 00:00:00,0.5
B_B_SQ,2020-12-22 00:00:00,0.51
B_B_SQ,2020-12-28 00:00:00,0.51
B_B_SQ,2020-12-29 00:00:00,0.52
B5,2020-10-13 00:00:00,3.09
B5,2020-10-20 00:00:00,3.55
B5,2020-10-27 00:00:00,3.21
B5,2020-11-03 00:00:00,3.19
B5,2020-11-10 00:00:00,3.1761
B5,2020-11-17 00:00:00,4.54
B5,2020-12-01 00:00:00,3.57
B5,2020-12-08 00:00:00,3.5
B5,2020-12-15 00:00:00,3.81
B5,2020-12-22 00:00:00,3.63
B5,2020-12-29 00:00:00,3.74
C2,2020-04-21 00:00:00,6.0
C4,2020-04-21 00:00:00,35.0
C2,2020-04-28 00:00:00,6.0
C3,2020-04-28 00:00:00,10.0
C4,2020-04-28 00:00:00,35.0
C2,2020-05-05 00:00:00,6.0
C3,2020-05-05 00:00:00,10.0
C4,2020-05-05 00:00:00,35.0
C2,2020-05-12 00:00:00,6.0
C3,2020-05-12 00:00:00,10.0
C4,2020-05-12 00:00:00,35.0
C2,2020-05-19 00:00:00,6.0
C3,2020-05-19 00:00:00,10.0
C4,2020-05-19 00:00:00,35.0
C3,2020-05-27 00:00:00,10.0
C4,2020-05-27 00:00:00,35.0
C2,2020-05-28 00:00:00,6.0
C2,2020-06-02 00:00:00,6.0
C3,2020-06-02 00:00:00,10.0
C4,2020-06-02 00:00:00,35.0
C2,2020-06-09 00:00:00,6.0
C3,2020-06-09 00:00:00,10.0
C4,2020-06-09 00:00:00,35.0
C2,2020-06-16 00:00:00,6.0
C3,2020-06-16 00:00:00,10.0
C4,2020-06-16 00:00:00,35.0
C3,2020-06-23 00:00:00,10.0
C4,2020-06-23 00:00:00,35.0
C2,2020-06-30 00:00:00,6.0
C3,2020-06-30 00:00:00,10.0
C4,2020-06-30 00:00:00,35.0
C2,2020-07-07 00:00:00,6.0
C3,2020-07-07 00:00:00,10.0
C4,2020-07-07 00:00:00,35.0
C2,2020-07-14 00:00:00,6.0
C3,2020-07-14 00:00:00,10.0
C4,2020-07-14 00:00:00,35.0
C2,2020-07-21 00:00:00,6.0
C3,2020-07-21 00:00:00,10.0
C4,2020-07-21 00:00:00,35.0
C2,2020-07-28 00:00:00,6.0
C3,2020-07-28 00:00:00,10.0
C4,2020-07-28 00:00:00,35.0
C2,2020-08-04 00:00:00,6.0
C3,2020-08-04 00:00:00,10.0
C4,2020-08-04 00:00:00,35.0
C2,2020-08-11 00:00:00,6.0
C3,2020-08-11 00:00:00,10.0
C4,2020-08-11 00:00:00,35.0
C2,2020-08-18 00:00:00,6.0
C3,2020-08-18 00:00:00,10.0
C4,2020-08-18 00:00:00,35.0
C2,2020-08-25 00:00:00,6.0
C3,2020-08-25 00:00:00,10.0
C4,2020-08-25 00:00:00,35.0
C2,2020-09-01 00:00:00,6.0
C3,2020-09-01 00:00:00,10.0
C4,2020-09-01 00:00:00,35.0
C2,2020-09-09 00:00:00,6.0
C3,2020-09-09 00:00:00,10.0
C4,2020-09-09 00:00:00,35.0
C2,2020-09-15 00:00:00,6.0
C3,2020-09-15 00:00:00,10.0
C4,2020-09-15 00:00:00,35.0
C2,2020-09-22 00:00:00,6.0
C3,2020-09-22 00:00:00,10.0
C4,2020-09-22 00:00:00,35.0
C2,2020-09-29 00:00:00,6.0
C3,2020-09-29 00:00:00,10.0
C4,2020-09-29 00:00:00,35.0
C2,2020-10-06 00:00:00,6.0
C3,2020-10-06 00:00:00,10.0
C4,2020-10-06 00:00:00,35.0
C2,2020-10-15 00:00:00,6.0
C1,2020-10-15 00:00:00,51.0
C3,2020-10-15 00:00:00,10.0
C4,2020-10-15 00:00:00,35.0
C1,2020-10-20 00:00:00,51.0
C1,2020-10-27 00:00:00,51.0
C1,2020-11-03 00:00:00,51.0
C1,2020-11-10 00:00:00,51.0
C2,2020-11-19 00:00:00,6.0
C3,2020-11-19 00:00:00,10.0
C4,2020-11-19 00:00:00,35.0
C2,2020-12-02 00:00:00,6.0
C3,2020-12-02 00:00:00,10.0
C4,2020-12-02 00:00:00,35.0
C2,2020-12-08 00:00:00,6.0
C3,2020-12-08 00:00:00,10.0
C2,2020-12-09 00:00:00,6.0
C4,2020-12-09 00:00:00,35.0
C2,2021-01-06 00:00:00,6.0
C3,2021-01-06 00:00:00,10.0
C2,2021-01-13 00:00:00,6.0
C3,2021-01-13 00:00:00,10.0
C4,2021-01-13 00:00:00,35.0
C2,2021-01-20 00:00:00,6.0
C3,2021-01-20 00:00:00,10.0
C4,2021-01-20 00:00:00,35.0
C2,2021-03-03 00:00:00,6.0
C3,2021-03-03 00:00:00,10.0
C4,2021-03-03 00:00:00,35.0
C2,2021-03-10 00:00:00,6.0
C3,2021-03-10 00:00:00,10.0
C4,2021-03-10 00:00:00,35.0
C2,2021-03-17 00:00:00,6.0
C3,2021-03-17 00:00:00,10.0
C4,2021-03-17 00:00:00,35.0
C3,2021-03-24 00:00:00,10.0
C4,2021-03-24 00:00:00,35.0
C2,2021-03-30 00:00:00,6.0
C3,2021-03-30 00:00:00,10.0
C2,2021-04-07 00:00:00,6.0
C3,2021-04-07 00:00:00,10.0
C4,2021-04-07 00:00:00,35.0
C1,2021-04-07 00:00:00,48.1
C2,2021-04-14 00:00:00,6.0
C3,2021-04-14 00:00:00,10.0
C4,2021-04-14 00:00:00,35.0
C2,2021-04-21 00:00:00,6.0
C3,2021-04-21 00:00:00,10.0
C4,2021-04-21 00:00:00,35.0
C2,2021-04-27 00:00:00,6.0
C4,2021-04-27 00:00:00,35.0
C3,2021-04-28 00:00:00,10.0
C1,2021-04-28 00:00:00,49.2
C2,2021-05-05 00:00:00,6.0
C3,2021-05-05 00:00:00,10.0
C4,2021-05-05 00:00:00,35.0
C2,2021-05-12 00:00:00,6.0
C3,2021-05-12 00:00:00,10.0
D2,2020-08-04 00:00:00,12.1
D2,2020-08-11 00:00:00,11.0
D2,2020-08-18 00:00:00,10.2
D2,2020-08-25 00:00:00,12.0
D2,2020-09-01 00:00:00,12.0
D2,2020-09-08 00:00:00,11.6
D2,2020-09-15 00:00:00,12.2
D2,2020-09-22 00:00:00,11.2
D2,2020-09-29 00:00:00,12.3
D2,2020-10-06 00:00:00,10.4
D2,2020-10-13 00:00:00,11.0
D2,2020-10-20 00:00:00,11.6
D2,2020-10-27 00:00:00,11.8
D2,2020-11-03 00:00:00,13.4
D2,2020-11-05 00:00:00,14.1
D2,2020-11-10 00:00:00,10.7
D2,2020-11-12 00:00:00,12.9
D2,2020-11-17 00:00:00,17.2
D2,2020-11-19 00:00:00,58.4
D2,2020-11-24 00:00:00,11.5
D2,2020-12-01 00:00:00,11.2
D2,2020-12-03 00:00:00,10.1
D2,2020-12-08 00:00:00,11.9
D2,2020-12-10 00:00:00,10.2
D2,2020-12-15 00:00:00,12.7
D2,2020-12-17 00:00:00,13.7
D2,2020-12-22 00:00:00,11.4
D2,2020-12-29 00:00:00,23.3
D2,2021-01-05 00:00:00,13.8
D2,2021-01-07 00:00:00,15.9
D2,2021-01-11 00:00:00,12.0
D2,2021-01-14 00:00:00,12.7
D2,2021-01-20 00:00:00,10.1
D2,2021-01-25 00:00:00,18.4
D2,2021-01-27 00:00:00,22.5
D2,2021-02-01 00:00:00,12.6
D2,2021-02-02 00:00:00,19.4
D2,2021-02-03 00:00:00,40.1
D2,2021-02-04 00:00:00,16.7
D2,2021-02-10 00:00:00,11.5
D2,2021-02-11 00:00:00,10.9
D2,2021-02-16 00:00:00,41.2
D2,2021-02-17 00:00:00,17.3
D2,2021-02-22 00:00:00,12.5
D2,2021-02-25 00:00:00,12.6
D2,2021-03-01 00:00:00,11.5
D2,2021-03-13 00:00:00,12.3
D2,2021-03-14 00:00:00,17.5
D2,2021-03-16 00:00:00,14.4
D2,2021-03-17 00:00:00,11.6
D2,2021-03-18 00:00:00,13.0
D2,2021-03-21 00:00:00,14.2
D2,2021-03-22 00:00:00,10.8
D2,2021-04-08 00:00:00,12.5
D3,2020-09-24 00:00:00,23.5
D3,2020-10-01 00:00:00,28.2
D3,2020-10-08 00:00:00,25.6
D3,2020-10-15 00:00:00,26.4
D3,2020-10-22 00:00:00,17.1
D3,2020-10-29 00:00:00,27.5
D3,2020-11-05 00:00:00,26.2
D3,2020-11-12 00:00:00,26.6
D3,2020-11-17 00:00:00,27.9
D3,2020-11-19 00:00:00,33.9
D3,2020-11-24 00:00:00,26.4
D3,2020-12-04 00:00:00,26.8
D3,2020-12-17 00:00:00,61.1
D3,2020-12-28 00:00:00,30.4
D3,2021-01-06 00:00:00,30.4
D3,2021-01-14 00:00:00,27.0
D3,2021-01-20 00:00:00,27.2
D3,2021-01-26 00:00:00,27.8
D3,2020-08-06 00:00:00,27.5
D3,2020-08-13 00:00:00,27.0
D3,2020-08-20 00:00:00,33.3
D3,2020-08-27 00:00:00,28.5
D3,2020-09-03 00:00:00,28.9
D3,2020-09-10 00:00:00,29.8
D3,2020-09-17 00:00:00,24.5
D3,2020-12-10 00:00:00,26.2
D3,2020-12-22 00:00:00,26.8
D3,2021-02-04 00:00:00,29.8
D3,2021-02-11 00:00:00,29.4
D3,2021-02-18 00:00:00,29.1
D3,2021-02-25 00:00:00,27.4
D3,2021-03-11 00:00:00,62.2
D3,2021-03-18 00:00:00,32.5
D3,2021-04-08 00:00:00,16.6
D1,2020-08-04 00:00:00,45.3
D1,2020-08-11 00:00:00,44.5
D1,2020-08-18 00:00:00,45.7
D1,2020-08-25 00:00:00,42.6
D1,2020-09-01 00:00:00,44.3
D1,2020-09-08 00:00:00,42.6
D1,2020-09-15 00:00:00,44.0
D1,2020-09-22 00:00:00,44.6
D1,2020-09-29 00:00:00,43.5
D1,2020-10-06 00:00:00,46.3
D1,2020-10-13 00:00:00,44.4
D1,2020-10-20 00:00:00,43.9
D1,2020-10-27 00:00:00,42.2
D1,2020-11-03 00:00:00,43.6
D1,2020-11-05 00:00:00,45.3
D1,2020-11-10 00:00:00,44.3
D1,2020-11-12 00:00:00,44.6
D1,2020-11-17 00:00:00,45.7
D1,2020-11-19 00:00:00,82.0
D1,2020-11-24 00:00:00,43.2
D1,2020-12-01 00:00:00,44.1
D1,2020-12-03 00:00:00,41.8
D1,2020-12-08 00:00:00,42.8
D1,2020-12-10 00:00:00,43.4
D1,2020-12-15 00:00:00,56.3
D1,2020-12-17 00:00:00,48.9
D1,2020-12-22 00:00:00,45.0
D1,2020-12-29 00:00:00,57.2
D1,2021-01-05 00:00:00,46.6
D1,2021-01-06 00:00:00,89.5
D1,2021-01-07 00:00:00,51.6
D1,2021-01-11 00:00:00,44.4
D1,2021-01-14 00:00:00,43.3
D1,2021-01-19 00:00:00,42.6
D1,2021-01-20 00:00:00,43.6
D1,2021-01-21 00:00:00,43.6
D1,2021-01-25 00:00:00,64.9
D1,2021-01-26 00:00:00,45.8
D1,2021-01-28 00:00:00,133.0
D1,2021-02-01 00:00:00,49.0
D1,2021-02-02 00:00:00,71.0
D1,2021-02-03 00:00:00,116.0
D1,2021-02-04 00:00:00,53.1
D1,2021-02-08 00:00:00,45.6
D1,2021-02-09 00:00:00,45.1
D1,2021-02-10 00:00:00,47.1
D1,2021-02-11 00:00:00,47.6
D1,2021-02-16 00:00:00,117.0
D1,2021-02-17 00:00:00,50.9
D1,2021-02-22 00:00:00,47.4
D1,2021-02-23 00:00:00,50.6
D1,2021-02-25 00:00:00,29.2
D1,2021-03-01 00:00:00,49.8
D1,2021-03-02 00:00:00,50.3
D1,2021-03-09 00:00:00,51.2
D1,2021-03-11 00:00:00,115.5
D1,2021-03-14 00:00:00,49.2
D1,2021-03-15 00:00:00,61.9
D1,2021-03-16 00:00:00,57.1
D1,2021-03-17 00:00:00,46.7
D1,2021-03-18 00:00:00,47.7
D1,2021-03-21 00:00:00,45.9
D1,2021-03-22 00:00:00,50.1
D1,2021-04-08 00:00:00,38.4
D5,2020-09-24 00:00:00,15.8
D5,2020-10-01 00:00:00,15.7
D5,2020-10-08 00:00:00,16.1
D5,2020-10-15 00:00:00,15.2
D5,2020-10-22 00:00:00,16.3
D5,2020-10-29 00:00:00,15.4
D5,2020-11-05 00:00:00,16.0
D5,2020-11-12 00:00:00,15.6
D5,2020-11-17 00:00:00,15.1
D5,2020-11-19 00:00:00,33.93
D5,2020-11-24 00:00:00,15.4
D5,2020-12-04 00:00:00,15.4
D5,2020-12-17 00:00:00,15.2
D5,2020-12-28 00:00:00,17.3
D5,2021-01-06 00:00:00,16.8
D5,2021-01-14 00:00:00,16.3
D5,2021-01-20 00:00:00,16.4
D5,2021-01-26 00:00:00,16.5
D5,2021-02-25 00:00:00,16.7
D5,2021-03-04 00:00:00,16.9
D5,2020-08-06 00:00:00,16.1
D5,2020-08-13 00:00:00,16.4
D5,2020-08-20 00:00:00,15.8
D5,2020-08-27 00:00:00,13.6
D5,2020-09-03 00:00:00,16.1
D5,2020-09-10 00:00:00,16.3
D5,2020-09-17 00:00:00,15.9
D5,2020-12-10 00:00:00,15.8
D5,2020-12-22 00:00:00,15.3
D5,2021-02-04 00:00:00,16.5
D5,2021-02-11 00:00:00,16.4
D5,2021-02-18 00:00:00,16.4
D5,2021-03-11 00:00:00,16.7
D5,2021-03-18 00:00:00,16.1
D5,2021-04-08 00:00:00,28.4
D_SEP_SEP011,2020-09-29 00:00:00,17.4
D_SEP_SEP011,2020-10-06 00:00:00,18.1
D_SEP_SEP011,2020-10-13 00:00:00,17.4
D_SEP_SEP011,2020-10-20 00:00:00,16.7
D_SEP_SEP011,2020-10-27 00:00:00,15.7
D_SEP_SEP011,2020-11-03 00:00:00,15.0
D_SEP_SEP011,2020-11-10 00:00:00,17.6
D_SEP_SEP011,2020-11-17 00:00:00,17.2
D_SEP_SEP011,2020-11-24 00:00:00,16.5
D_SEP_SEP011,2020-12-01 00:00:00,18.8
D_SEP_SEP011,2020-12-08 00:00:00,16.0
D_SEP_SEP011,2020-12-15 00:00:00,22.0
D_SEP_SEP011,2021-01-05 00:00:00,27.2
D_SEP_SEP011,2021-01-12 00:00:00,16.9
D_SEP_SEP011,2021-03-02 00:00:00,21.3
D_SEP_SEP011,2020-08-04 00:00:00,18.3
D_SEP_SEP011,2020-08-11 00:00:00,16.7
D_SEP_SEP011,2020-08-18 00:00:00,17.9
D_SEP_SEP011,2020-08-25 00:00:00,17.1
D_SEP_SEP011,2020-09-01 00:00:00,16.2
D_SEP_SEP011,2020-09-08 00:00:00,16.9
D_SEP_SEP011,2020-09-15 00:00:00,14.3
D_SEP_SEP011,2020-09-22 00:00:00,16.4
D_SEP_SEP011,2021-02-02 00:00:00,20.3
D_SEP_SEP011,2021-02-09 00:00:00,16.8
D_SEP_SEP011,2021-02-16 00:00:00,26.1
D_SEP_SEP011,2021-02-23 00:00:00,21.7
D_SEP_SEP011,2021-03-09 00:00:00,7.9
E_E_INF,2020-09-27 00:00:00,89.22
E_E_INF,2020-10-04 00:00:00,88.2
E_E_INF,2020-10-13 00:00:00,87.5
E_E_INF,2020-10-18 00:00:00,87.5
E_E_INF,2020-10-25 00:00:00,137.0
F,2020-10-06 00:00:00,2.16
G,2020-10-06 00:00:00,1.28
G,2020-10-13 00:00:00,1.26
G,2020-10-20 00:00:00,1.32
G,2020-10-27 00:00:00,1.19
G,2020-11-10 00:00:00,1.22
G,2020-11-18 00:00:00,1.77
G,2020-12-01 00:00:00,1.25
G,2020-12-08 00:00:00,2.23
G,2020-12-15 00:00:00,1.42
G,2020-12-22 00:00:00,1.25
G,2021-01-05 00:00:00,1.91
G,2021-01-12 00:00:00,1.31
G,2021-01-20 00:00:00,1.19
G,2021-01-26 00:00:00,1.26
G,2021-02-02 00:00:00,1.57
G,2021-02-09 00:00:00,1.63
G,2021-02-17 00:00:00,1.63
G,2021-02-23 00:00:00,1.46
G,2021-03-02 00:00:00,1.32
G,2021-03-09 00:00:00,1.33
G,2021-03-23 00:00:00,1.35
G,2021-03-30 00:00:00,1.28
G,2021-04-06 00:00:00,1.27
G,2021-04-13 00:00:00,1.3
G,2021-04-21 00:00:00,1.22
G,2021-04-27 00:00:00,1.31
G,2021-05-04 00:00:00,1.2
G,2021-05-05 00:00:00,1.19
G,2021-05-11 00:00:00,1.19
G,2021-05-12 00:00:00,1.17
G,2021-05-19 00:00:00,1.17
G_G_MCS,2020-10-06 00:00:00,0.217
G_G_MCS,2020-10-13 00:00:00,0.326
G_G_MCS,2020-10-20 00:00:00,0.307
G_G_MCS,2020-10-27 00:00:00,0.297
G_G_MCS,2020-11-10 00:00:00,0.261
G_G_MCS,2020-11-17 00:00:00,0.251
G_G_MCS,2020-12-01 00:00:00,0.242
G_G_MCS,2020-12-08 00:00:00,0.313
G_G_MCS,2020-12-15 00:00:00,0.567
G_G_MCS,2020-12-22 00:00:00,0.217
G_G_MCS,2021-01-05 00:00:00,0.315
G_G_MCS,2021-01-12 00:00:00,0.225
G_G_MCS,2021-01-20 00:00:00,0.233
G_G_MCS,2021-01-26 00:00:00,0.244
G_G_MCS,2021-02-02 00:00:00,0.299
G_G_MCS,2021-02-09 00:00:00,0.263
G_G_MCS,2021-02-17 00:00:00,0.287
G_G_MCS,2021-02-23 00:00:00,0.253
G_G_MCS,2021-03-02 00:00:00,0.271
G_G_MCS,2021-03-09 00:00:00,0.231
G_G_MCS,2021-03-23 00:00:00,0.235
G_G_MCS,2021-03-30 00:00:00,0.236
G_G_MCS,2021-04-06 00:00:00,0.226
G_G_MCS,2021-04-13 00:00:00,0.208
G_G_MCS,2021-04-20 00:00:00,0.262
G_G_MCS,2021-04-27 00:00:00,0.191
G_G_MCS,2021-05-19 00:00:00,0.097
H_H_INF,2020-10-01 00:00:00,1.1
H_H_INF,2020-10-07 00:00:00,3.1
H_H_INF,2020-10-13 00:00:00,2.7
H_H_INF,2020-10-21 00:00:00,3.1
H_H_INF,2020-10-28 00:00:00,2.7
H_H_INF,2020-11-04 00:00:00,2.8
H_H_INF,2020-11-10 00:00:00,2.3
H_H_INF,2020-11-18 00:00:00,3.9
H_H_INF,2020-11-24 00:00:00,1.0
H_H_INF,2020-12-03 00:00:00,2.2
H_H_INF,2020-12-16 00:00:00,2.4
H_H_INF,2020-12-30 00:00:00,2.6
H_H_INF,2021-01-05 00:00:00,3.8
H_H_INF,2021-01-13 00:00:00,2.5
H_H_INF,2021-01-27 00:00:00,6.8
H_H_INF,2021-02-02 00:00:00,5.2
H_H_INF,2021-02-18 00:00:00,2.8
H_H_INF,2021-02-24 00:00:00,2.9
H_H_INF,2021-03-03 00:00:00,3.0
H_H_INF,2021-01-21 00:00:00,2.2
H_H_INF,2021-03-10 00:00:00,4.0
H_H_INF,2021-03-18 00:00:00,2.0
H_H_INF,2021-03-24 00:00:00,1.9
H_H_INF,2021-03-31 00:00:00,2.3
H_H_INF,2021-04-07 00:00:00,2.6
H_H_INF,2021-04-21 00:00:00,2.9
H_H_INF,2021-04-13 00:00:00,3.4
H_H_INF,2021-04-28 00:00:00,3.1
H_H_INF,2021-05-04 00:00:00,2.2
I,2020-10-08 00:00:00,3.5
I,2020-10-15 00:00:00,3.2
I,2021-02-03 00:00:00,4.8
I,2021-01-28 00:00:00,8.5
I,2021-02-12 00:00:00,4.5
I,2021-02-17 00:00:00,4.5
I,2021-02-25 00:00:00,3.8
I,2021-03-03 00:00:00,3.8
I,2021-03-11 00:00:00,4.6
I,2021-03-17 00:00:00,4.0
I,2021-03-25 00:00:00,4.1
I,2021-04-01 00:00:00,3.8
I,2021-04-08 00:00:00,3.4
I,2021-04-14 00:00:00,3.8
I,2021-04-28 00:00:00,3.6
H_H_INF,2020-12-09 00:00:00,2.8
I,2021-05-06 00:00:00,3.5
I,2021-05-13 00:00:00,3.2
I,2021-05-20 00:00:00,3.4
K,2020-11-16 00:00:00,35.1
K,2020-11-18 00:00:00,34.0
K_K_Concord,2020-11-19 00:00:00,8.3
K,2020-11-19 00:00:00,34.2
K,2020-11-23 00:00:00,33.4
K,2020-11-30 00:00:00,32.9
K,2020-12-02 00:00:00,35.2
K,2020-12-03 00:00:00,34.4
K,2020-12-07 00:00:00,34.5
K_K_Concord,2020-12-09 00:00:00,8.01
K,2020-12-09 00:00:00,33.8
K,2020-12-10 00:00:00,34.8
K,2020-12-14 00:00:00,37.9
K,2020-12-16 00:00:00,31.9
K,2020-12-17 00:00:00,32.8
K,2020-12-20 00:00:00,32.8
K,2020-12-21 00:00:00,33.0
K_K_Concord,2020-12-22 00:00:00,8.3
K,2020-12-22 00:00:00,33.2
K,2020-12-27 00:00:00,33.6
K,2020-12-28 00:00:00,33.2
K_K_Concord,2020-12-29 00:00:00,8.4
K,2020-12-29 00:00:00,33.3
K,2021-01-03 00:00:00,34.4
K,2021-01-04 00:00:00,34.7
K_K_Concord,2021-01-06 00:00:00,8.36
K,2021-01-06 00:00:00,35.2
K,2021-01-10 00:00:00,34.5
K,2021-01-11 00:00:00,34.6
K_K_Concord,2021-01-13 00:00:00,8.17
K,2021-01-13 00:00:00,33.6
K,2021-01-18 00:00:00,33.4
K,2021-01-19 00:00:00,34.4
K,2021-01-20 00:00:00,35.3
K_K_Concord,2021-01-21 00:00:00,7.97
K,2021-01-24 00:00:00,33.9
K,2021-01-25 00:00:00,34.7
K_K_Concord,2021-01-27 00:00:00,9.18
K,2021-01-27 00:00:00,38.2
K,2021-01-31 00:00:00,39.2
K,2021-02-01 00:00:00,38.5
K_K_Concord,2021-02-03 00:00:00,9.2
K,2021-02-03 00:00:00,40.2
K,2021-02-07 00:00:00,34.6
K,2021-02-08 00:00:00,34.8
K_K_Concord,2021-02-10 00:00:00,8.7
K,2021-02-10 00:00:00,33.9
K,2021-02-15 00:00:00,33.8
